0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.864067412415512312e-02,1.785232392533791027e-02,1.715169237631773355e-02,1.654708111460958045e-02,1.581968773934601738e-02,1.533797139434492883e-02,1.472288643536784868e-02,1.428646138629926891e-02,1.381962146742296907e-02,1.325990219247009244e-02,1.286417283899822864e-02,1.245002237098937446e-02,1.197725173970443091e-02,1.132572803450215132e-02,1.088684291540881546e-02,9.890502134156245809e-03,1.406617075748592578e-02,2.305849488154691762e-02,2.906233944648710724e-02,3.058115014224043610e-02,2.972045353614724897e-02,2.902755174473425903e-02,2.702577524754355351e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.914495621479857593e-02,1.848996450705722022e-02,1.779065177066131362e-02,1.706517581275705797e-02,1.640815743865549001e-02,1.596739989718220024e-02,1.535290376440334378e-02,1.493400897394595202e-02,1.458323697389955764e-02,1.423462273642796781e-02,1.444707968175815670e-02,1.166192568704454632e-02,2.550754340942248607e-02,3.389773545495754214e-02,3.598066664841827883e-02,3.595944405844234831e-02,3.503337819898453415e-02,3.507580152967884612e-02,3.435703760034083953e-02,3.343892031301726186e-02,3.267098380304794131e-02,3.073114155908275580e-02,2.889292859322936668e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.904924915067078561e-02,1.834534431994291198e-02,1.767627505759983633e-02,1.714031440393391087e-02,1.664539527149477491e-02,1.624373607264729957e-02,1.604103881400423606e-02,1.017059781474444549e-02,3.020861031899978524e-02,4.118555180480587552e-02,4.104413641132293594e-02,4.095864201533117033e-02,4.039051862226092360e-02,3.937883378428215508e-02,3.904832691213951101e-02,3.826877935576562806e-02,3.716051049362741054e-02,3.625326453166674567e-02,3.534369913645368094e-02,3.461091855652784904e-02,3.269740909950216018e-02,3.087498078511624958e-02,2.527984235709308108e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.974637965707054868e-02,1.914574141366486362e-02,1.859300007853154427e-02,1.814368270550456921e-02,1.759118467049148107e-02,1.821104411302306575e-02,3.077214781638862307e-02,4.505909525782040431e-02,4.638497261911717767e-02,4.619244182815458039e-02,4.576584776625501616e-02,4.566331770632905268e-02,4.409840213973770240e-02,4.399936743774271464e-02,4.257399944399387071e-02,4.146816184915891323e-02,4.059378635811145691e-02,3.964169122300015280e-02,3.850957159252878931e-02,3.755978158592607891e-02,3.595853223882144317e-02,3.385543690732770866e-02,3.031688731630924685e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.012934391914746393e-02,1.972840672288941194e-02,1.903830387038457986e-02,1.871700195951114462e-02,3.076729213318404529e-02,5.001489700855353548e-02,5.326278603459209948e-02,5.281486483696432033e-02,5.240550311801506211e-02,5.231136110405475853e-02,5.049598212752048898e-02,5.040265576972354639e-02,4.881058748849499002e-02,4.787722604656891034e-02,4.725267583956802020e-02,4.657684143554187417e-02,4.567641508621485963e-02,4.416332840799715165e-02,4.265347714747697028e-02,4.183159923508666944e-02,3.964954582090213231e-02,3.688213780588926044e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.061658597606685212e-02,2.014675296077283323e-02,2.003092963164223098e-02,4.578607119296593253e-02,5.513474280588031434e-02,5.819113440996519226e-02,6.035621127373315409e-02,6.018570451991035741e-02,5.838448957830989078e-02,5.787465480943390639e-02,5.648671699867170715e-02,5.624649039639699477e-02,5.499303126829632737e-02,5.366625327764999037e-02,5.258780048792814632e-02,5.150427185603248526e-02,5.051886360164190015e-02,4.960685931073583604e-02,4.748582970744349985e-02,4.607150458042954394e-02,4.337264015474723289e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.118373557294917983e-02,1.619920380843335381e-02,2.008715292351396023e-02,4.100467312337600229e-02,5.588079190634392263e-02,5.552892468515557151e-02,5.704426713441935332e-02,5.862523374061179987e-02,5.978903630959564452e-02,5.999386713969191709e-02,5.801389180333756806e-02,5.720356587029697126e-02,5.591467479107014443e-02,5.352259557522862088e-02,5.135789793471381287e-02,4.902123239598895482e-02,4.635850699165232347e-02,4.393123805609163574e-02,4.011920274248791107e-02,3.657426266165800938e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.038541004175291674e-02,4.306731437932633660e-02,3.273649602563848127e-02,5.053320687237933262e-02,5.334510810323633834e-02,5.692610761655587243e-02,5.805953092996819082e-02,5.593338751146892385e-02,5.341922240156840584e-02,5.110993573015071290e-02,4.964580597722867417e-02,4.664929751415449605e-02,4.419985250359605156e-02,4.196978184470281925e-02,3.945851962605087526e-02,3.707106410484182352e-02,3.522346615823407356e-02,3.248604758479690935e-02,2.880595670791920998e-02,2.415867607586877699e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.150694556071503644e-02,4.890034917732418579e-02,5.265032762236597497e-02,5.712213788818478605e-02,5.452724331713197647e-02,5.214913061261604310e-02,4.981383319357934186e-02,4.745448368077783557e-02,4.544764797095213194e-02,4.261510687857874430e-02,3.951585398944477967e-02,3.772630058595433100e-02,3.603138657103669568e-02,3.416224886470867195e-02,3.221120509482509192e-02,3.058914533340290065e-02,2.819789922760005188e-02,2.614177702651927782e-02,2.356816136690302599e-02,2.030023683028813267e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.199982290853426739e-02,4.932509590668996552e-02,5.349220892045209591e-02,5.437922764069898218e-02,5.196621160616383961e-02,4.842601589132579376e-02,4.558034254104882665e-02,4.278440420369173519e-02,4.038810843680371021e-02,3.801941253959466999e-02,3.595699016513238810e-02,3.451119599103517205e-02,3.266057925329245853e-02,3.087607589188360105e-02,2.931068152440885477e-02,2.781983464416955612e-02,2.581335650232318910e-02,2.400876408485655075e-02,2.215144364954969858e-02,1.985864032547295099e-02,1.737448965224284991e-02,3.110383306474138326e-02,0.000000000000000000e+00
